screen_name;username;user_id;tweet_id;tweet_url;timestamp;timestamp_epochs;text;text_html;links;hashtags;has_media;img_urls;video_url;likes;retweets;replies;is_replied;is_reply_to;parent_tweet_id;reply_to_users
novitahk_;Novita Heny Kolopita;231716805;1,14953E+18;/novitahk_/status/1149533219101929477;12/07/19 04.17;1562905051;Tahu baksonya;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Tahu baksonya<img alt=""😅"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka dan keringat dingin"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f605.png"" title=""Wajah tersenyum dengan mulut terbuka dan keringat dingin""/></p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,14859E+18;[{'screen_name': 'UMMcampus', 'user_id': '154072765'}]
;;;;;;;;;;;;;;;;;;;;
UMMcampus;Universitas Muhammadiyah Malang | UMM;154072765;1,14953E+18;/UMMcampus/status/1149531430063505409;12/07/19 04.10;1562904624;"Kalau 3½-nya?

#UMMCampus";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Kalau 3½-nya?

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UMMCampus?src=hash""><s>#</s><b>UMMCampus</b></a></p>";[];['UMMCampus'];FALSE;[];;1;0;1;TRUE;TRUE;1,14859E+18;[{'screen_name': 'byoga19', 'user_id': '477810683'}, {'screen_name': 'novitahk_', 'user_id': '231716805'}]
;;;;;;;;;;;;;;;;;;;;
adityayul_10;Aditya Yulianto;1015372705;1,14945E+18;/adityayul_10/status/1149448880863379456;11/07/19 22.42;1562884943;"Dari pada mikirin mukidi, lebih baik kita olahraga  lapangan basket @UMMcampus
#MukidiDitolakRakyatpic.twitter.com/yNe0WhDuTg";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Dari pada mikirin mukidi, lebih baik kita olahraga <img alt=""😃"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f603.png"" title=""Wajah tersenyum dengan mulut terbuka""/> lapangan basket <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""154072765"" dir=""ltr"" href=""/UMMcampus""><s>@</s><b><strong>UMMcampus</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MukidiDitolakRakyat?src=hash""><s>#</s><b>MukidiDitolakRakyat</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/yNe0WhDuTg"">pic.twitter.com/yNe0WhDuTg</a></p>";[];['MukidiDitolakRakyatpic'];TRUE;['https://pbs.twimg.com/media/D_OpptKU0AAphbA.jpg'];;1;0;0;FALSE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
masaqin;Masaqin;502716754;1,14934E+18;/masaqin/status/1149339215076847616;11/07/19 15.26;1562858797;@FattaAhmadan mungkin kampus saya salah dlm berijtihad;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1132097486456147969"" dir=""ltr"" href=""/FattaAhmadan""><s>@</s><b>FattaAhmadan</b></a> mungkin kampus saya salah dlm berijtihad</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,14931E+18;[{'screen_name': 'rachajulian_', 'user_id': '1628055704'}, {'screen_name': 'UMMcampus', 'user_id': '154072765'}]
;;;;;;;;;;;;;;;;;;;;
rachajulian_;Racha Chairurrizal;1628055704;1,14931E+18;/rachajulian_/status/1149314480683155456;11/07/19 13.48;1562852900;"@UMMcampus
@masaqin :)https://twitter.com/FattaAhmadan/status/1149283069750202368 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""154072765"" dir=""ltr"" href=""/UMMcampus""><s>@</s><b><strong>UMMcampus</strong></b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""502716754"" dir=""ltr"" href=""/masaqin""><s>@</s><b>masaqin</b></a> :)<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/FattaAhmadan/status/1149283069750202368"" dir=""ltr"" href=""https://t.co/CoAU9OmboN"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/FattaAhmadan/status/1149283069750202368""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/FattaAhmadan/s</span><span class=""invisible"">tatus/1149283069750202368</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/FattaAhmadan/status/1149283069750202368'];[];FALSE;[];;0;0;1;TRUE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
byoga19;kang riset;477810683;1,14928E+18;/byoga19/status/1149282379141267456;11/07/19 11.40;1562845246;"Kantin asri?
Danau e?
Parkirane?
Gkb1 ne?
Gkb2 ne?
Gkb3 ne?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tr"">Kantin asri?
Danau e?
Parkirane?
Gkb1 ne?
Gkb2 ne?
Gkb3 ne?</p>";[];[];FALSE;[];;1;0;1;TRUE;TRUE;1,14859E+18;[{'screen_name': 'novitahk_', 'user_id': '231716805'}, {'screen_name': 'UMMcampus', 'user_id': '154072765'}]
;;;;;;;;;;;;;;;;;;;;
acaraMLG;acara malang;1661941670;1,1492E+18;/acaraMLG/status/1149197772739866624;11/07/19 06.04;1562825074;"@acaramedia | malangfootballleague
.
OPENING CEREMONY 
LIGA SUPER 1 MALANG FOOTBALL LEAGUE 2019....!!! Ayooo Rek Tanggal 13 Juli merapat di Stadion UMM  @ummcampus akan yang menjadi Venue pertandingan Liga Super 1… https://www.instagram.com/p/BzxAgNYAnRP/?igshid=7e5argleqcuz …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2295527222"" dir=""ltr"" href=""/acaramedia""><s>@</s><b>acaramedia</b></a> | malangfootballleague
.
OPENING CEREMONY 
LIGA SUPER 1 MALANG FOOTBALL LEAGUE 2019....!!! Ayooo Rek Tanggal 13 Juli merapat di Stadion UMM  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""154072765"" dir=""ltr"" href=""/UMMcampus""><s>@</s><b><strong>ummcampus</strong></b></a> akan yang menjadi Venue pertandingan Liga Super 1… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BzxAgNYAnRP/?igshid=7e5argleqcuz"" dir=""ltr"" href=""https://t.co/yCDF3zkKoZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BzxAgNYAnRP/?igshid=7e5argleqcuz""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BzxAgNYAnRP/</span><span class=""invisible"">?igshid=7e5argleqcuz</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://www.instagram.com/p/BzxAgNYAnRP/?igshid=7e5argleqcuz'];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
UMMcampus;Universitas Muhammadiyah Malang | UMM;154072765;1,14919E+18;/UMMcampus/status/1149192863906877440;11/07/19 05.45;1562823904;"Enak banget ya nyeruput es degan sambil jalan-jalan. Tapi, kalau pakai kantong plastik dan buang sembarangan jadi nggak kece. Apalagi, kena pengendara lain. Waduh gawat!

#DimulaidariKamu, UMM mengajak untuk #DietSampahPlastik sekarang juga.

#UMMCampushttps://www.youtube.com/watch?v=dyUgmrwii_g …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Enak banget ya nyeruput es degan sambil jalan-jalan. Tapi, kalau pakai kantong plastik dan buang sembarangan jadi nggak kece. Apalagi, kena pengendara lain. Waduh gawat!

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DimulaidariKamu?src=hash""><s>#</s><b>DimulaidariKamu</b></a>, UMM mengajak untuk <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DietSampahPlastik?src=hash""><s>#</s><b>DietSampahPlastik</b></a> sekarang juga.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UMMCampus?src=hash""><s>#</s><b>UMMCampus</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.youtube.com/watch?v=dyUgmrwii_g"" dir=""ltr"" href=""https://t.co/JFjBWxOgi3"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=dyUgmrwii_g""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=dyUgmr</span><span class=""invisible"">wii_g</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://www.youtube.com/watch?v=dyUgmrwii_g'];['DimulaidariKamu', 'DietSampahPlastik', 'UMMCampushttps'];FALSE;[];;8;2;0;FALSE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
gemgyul;gnisa☾;1,04457E+18;1,14883E+18;/gemgyul/status/1148827153032548352;10/07/19 05.31;1562736712;buat kamu yang tidak lulus SBMPTN langsung daftar @UMMcampus aja. #SBMPTN2019 #SBMPTN;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">buat kamu yang tidak lulus SBMPTN langsung daftar <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""154072765"" dir=""ltr"" href=""/UMMcampus""><s>@</s><b><strong>UMMcampus</strong></b></a> aja. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SBMPTN2019?src=hash""><s>#</s><b>SBMPTN2019</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SBMPTN?src=hash""><s>#</s><b>SBMPTN</b></a></p>";[];['SBMPTN2019', 'SBMPTN'];FALSE;[];;0;0;0;FALSE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
dcemberain;toon;2226157599;1,14879E+18;/dcemberain/status/1148785332453703680;10/07/19 02.45;1562726741;"kalo misal kamu gak masalah bisa daftar di universitas muhammadiyah malang kok.

lingkungannya enak buat kuliah sama kegiatan kampus

@UMMcampus https://twitter.com/lebahjelek/status/1148517716392697856 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">kalo misal kamu gak masalah bisa daftar di universitas muhammadiyah malang kok.

lingkungannya enak buat kuliah sama kegiatan kampus

<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""154072765"" dir=""ltr"" href=""/UMMcampus""><s>@</s><b><strong>UMMcampus</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/lebahjelek/status/1148517716392697856"" dir=""ltr"" href=""https://t.co/2VZSamqHFs"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/lebahjelek/status/1148517716392697856""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/lebahjelek/sta</span><span class=""invisible"">tus/1148517716392697856</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/lebahjelek/status/1148517716392697856'];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
khasiudin;khasiuddin;636148949;1,1486E+18;/khasiudin/status/1148599531480768513;09/07/19 14.27;1562682442;Opo maneh lek wis gkb 1 lift macet, alamat wes;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Opo maneh lek wis gkb 1 lift macet, alamat wes</p>";[];[];FALSE;[];;1;0;0;FALSE;TRUE;1,14859E+18;[{'screen_name': 'novitahk_', 'user_id': '231716805'}, {'screen_name': 'UMMcampus', 'user_id': '154072765'}]
;;;;;;;;;;;;;;;;;;;;
novitahk_;Novita Heny Kolopita;231716805;1,1486E+18;/novitahk_/status/1148595452717256706;09/07/19 14.11;1562681470;Iku sing ngawe kangen;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Iku sing ngawe kangen</p>";[];[];FALSE;[];;0;0;1;TRUE;TRUE;1,14859E+18;[{'screen_name': 'khasiudin', 'user_id': '636148949'}, {'screen_name': 'UMMcampus', 'user_id': '154072765'}]
;;;;;;;;;;;;;;;;;;;;
khasiudin;khasiuddin;636148949;1,14859E+18;/khasiudin/status/1148594521657217025;09/07/19 14.07;1562681248;Kampus cocok gawe olahraga mbak, kan Universitas Munggah Mudun;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Kampus cocok gawe olahraga mbak, kan Universitas Munggah Mudun</p>";[];[];FALSE;[];;0;0;1;TRUE;TRUE;1,14859E+18;[{'screen_name': 'novitahk_', 'user_id': '231716805'}, {'screen_name': 'UMMcampus', 'user_id': '154072765'}]
;;;;;;;;;;;;;;;;;;;;
novitahk_;Novita Heny Kolopita;231716805;1,14859E+18;/novitahk_/status/1148588925792878593;09/07/19 13.45;1562679914;Kampus kebangganku ora negeri, tapi mrinding ngerti kon pas klebu kene @UMMcampus . Pesmaba e, kampus e, melbu dome e, wisuda e. opo maneh dosen killer e #SBMPTN;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Kampus kebangganku ora negeri, tapi mrinding ngerti kon pas klebu kene <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""154072765"" dir=""ltr"" href=""/UMMcampus""><s>@</s><b><strong>UMMcampus</strong></b></a> . Pesmaba e, kampus e, melbu dome e, wisuda e.<img alt=""❤"" aria-label=""Emoji: Hati merah"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Hati merah""/> opo maneh dosen killer e <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SBMPTN?src=hash""><s>#</s><b>SBMPTN</b></a></p>";[];['SBMPTN'];FALSE;[];;9;0;2;TRUE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
yusiprelians;Yusi Prelian Saputri;393793828;1,14858E+18;/yusiprelians/status/1148578514083336194;09/07/19 13.03;1562677431;Promosi ya sist;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Promosi ya sist</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,14856E+18;[{'screen_name': 'nyabilafir', 'user_id': '72763282'}, {'screen_name': 'UMMcampus', 'user_id': '154072765'}]
;;;;;;;;;;;;;;;;;;;;
UMMcampus;Universitas Muhammadiyah Malang | UMM;154072765;1,14965E+18;/UMMcampus/status/1149653869703512064;12/07/19 12.16;1562933816;"Bulan Syawal identik dengan banyak banget undangan pernikahan yang nangkring di meja kantor juga berupa undangan digital. Seperti Kaleidoskop Juni 2019 berikut ini.

Yuk flashback ke kegiatan bulan Juni!

#UMMCampushttps://youtu.be/A8qEDrFIPD4 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Bulan Syawal identik dengan banyak banget undangan pernikahan yang nangkring di meja kantor juga berupa undangan digital. Seperti Kaleidoskop Juni 2019 berikut ini.

Yuk flashback ke kegiatan bulan Juni!

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UMMCampus?src=hash""><s>#</s><b>UMMCampus</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://youtu.be/A8qEDrFIPD4"" dir=""ltr"" href=""https://t.co/jSdKwgnm77"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/A8qEDrFIPD4""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/A8qEDrFIPD4</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";['https://youtu.be/A8qEDrFIPD4'];['UMMCampushttps'];FALSE;[];;5;0;0;FALSE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
DaniKristianW;Dani Kristian Wardhana;954058880;1,14963E+18;/DaniKristianW/status/1149633159924838400;12/07/19 10.54;1562928879;"OPENING CEREMONY 
LIGA SUPER 1 MALANG FOOTBALL LEAGUE 2019....!!! Ayooo Rek Tanggal 13 Juli merapat di Stadion UMM  @ummcampus akan yang menjadi Venue pertandingan Liga Super 1 MFL 2019 dan Akan ada Acara Opening Ceremony with @tanimaju.stanley
Acara Mul… https://ift.tt/2NQQ66c pic.twitter.com/tkNOxprJoT";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">OPENING CEREMONY 
LIGA SUPER 1 MALANG FOOTBALL LEAGUE 2019....!!! Ayooo Rek Tanggal 13 Juli merapat di Stadion UMM  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""154072765"" dir=""ltr"" href=""/UMMcampus""><s>@</s><b><strong>ummcampus</strong></b></a> akan yang menjadi Venue pertandingan Liga Super 1 MFL 2019 dan Akan ada Acara Opening Ceremony with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""101835032"" dir=""ltr"" href=""/tanimaju""><s>@</s><b>tanimaju</b></a>.stanley
Acara Mul… <a class=""twitter-timeline-link"" data-expanded-url=""https://ift.tt/2NQQ66c"" dir=""ltr"" href=""https://t.co/RVrjc3qOD8"" rel=""nofollow noopener"" target=""_blank"" title=""https://ift.tt/2NQQ66c""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ift.tt/2NQQ66c</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/tkNOxprJoT"">pic.twitter.com/tkNOxprJoT</a></p>";['https://ift.tt/2NQQ66c'];[];TRUE;['https://pbs.twimg.com/media/D_RRREOUIAIgJqm.jpg'];;1;0;0;FALSE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
edipurwa;edi purwanto;71779916;1,14956E+18;/edipurwa/status/1149560178225758210;12/07/19 06.04;1562911478;@UMMcampus Mahasiswa Asing Dilatih BIPA UMM Jadi Duta Budaya Indonesia https://jatim.sindonews.com/read/12419/1/mahasiswa-asing-dilatih-bipa-umm-jadi-duta-budaya-indonesia-1562861255 …;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""154072765"" dir=""ltr"" href=""/UMMcampus""><s>@</s><b><strong>UMMcampus</strong></b></a> Mahasiswa Asing Dilatih BIPA UMM Jadi Duta Budaya Indonesia <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://jatim.sindonews.com/read/12419/1/mahasiswa-asing-dilatih-bipa-umm-jadi-duta-budaya-indonesia-1562861255"" dir=""ltr"" href=""https://t.co/IY7Bdmc8Df"" rel=""nofollow noopener"" target=""_blank"" title=""https://jatim.sindonews.com/read/12419/1/mahasiswa-asing-dilatih-bipa-umm-jadi-duta-budaya-indonesia-1562861255""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">jatim.sindonews.com/read/12419/1/m</span><span class=""invisible"">ahasiswa-asing-dilatih-bipa-umm-jadi-duta-budaya-indonesia-1562861255</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://jatim.sindonews.com/read/12419/1/mahasiswa-asing-dilatih-bipa-umm-jadi-duta-budaya-indonesia-1562861255'];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
infomalang;infomalang;107412668;1,14954E+18;/infomalang/status/1149535717124526080;12/07/19 04.27;1562905646;Ayooo Rek Tanggal 13 Juli merapat ke Stadion UMM  @UMMcampus, Venue pertandingan Liga Super 1 @malangfootballleague 2019. Acara Mulai jam 07.00 WIB ya! pic.twitter.com/DXl1LSapEl;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Ayooo Rek Tanggal 13 Juli merapat ke Stadion UMM  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""154072765"" dir=""ltr"" href=""/UMMcampus""><s>@</s><b><strong>UMMcampus</strong></b></a>, Venue pertandingan Liga Super 1 @malangfootballleague 2019. Acara Mulai jam 07.00 WIB ya! <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/DXl1LSapEl"">pic.twitter.com/DXl1LSapEl</a></p>";[];[];TRUE;['https://pbs.twimg.com/media/D_P4pIIU0AAAW6Y.jpg', 'https://pbs.twimg.com/media/D_P4pGJVAAE-YTQ.jpg', 'https://pbs.twimg.com/media/D_P4pHBUIAAecHh.jpg'];;10;12;0;FALSE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
novitahk_;Novita Heny Kolopita;231716805;1,14953E+18;/novitahk_/status/1149533219101929477;12/07/19 04.17;1562905051;Tahu baksonya;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Tahu baksonya<img alt=""😅"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka dan keringat dingin"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f605.png"" title=""Wajah tersenyum dengan mulut terbuka dan keringat dingin""/></p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,14859E+18;[{'screen_name': 'UMMcampus', 'user_id': '154072765'}]
;;;;;;;;;;;;;;;;;;;;
UMMcampus;Universitas Muhammadiyah Malang | UMM;154072765;1,14953E+18;/UMMcampus/status/1149531430063505409;12/07/19 04.10;1562904624;"Kalau 3½-nya?

#UMMCampus";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Kalau 3½-nya?

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UMMCampus?src=hash""><s>#</s><b>UMMCampus</b></a></p>";[];['UMMCampus'];FALSE;[];;1;0;1;TRUE;TRUE;1,14859E+18;[{'screen_name': 'byoga19', 'user_id': '477810683'}, {'screen_name': 'novitahk_', 'user_id': '231716805'}]
;;;;;;;;;;;;;;;;;;;;
adityayul_10;Aditya Yulianto;1015372705;1,14945E+18;/adityayul_10/status/1149448880863379456;11/07/19 22.42;1562884943;"Dari pada mikirin mukidi, lebih baik kita olahraga  lapangan basket @UMMcampus
#MukidiDitolakRakyatpic.twitter.com/yNe0WhDuTg";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Dari pada mikirin mukidi, lebih baik kita olahraga <img alt=""😃"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f603.png"" title=""Wajah tersenyum dengan mulut terbuka""/> lapangan basket <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""154072765"" dir=""ltr"" href=""/UMMcampus""><s>@</s><b><strong>UMMcampus</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MukidiDitolakRakyat?src=hash""><s>#</s><b>MukidiDitolakRakyat</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/yNe0WhDuTg"">pic.twitter.com/yNe0WhDuTg</a></p>";[];['MukidiDitolakRakyatpic'];TRUE;['https://pbs.twimg.com/media/D_OpptKU0AAphbA.jpg'];;1;0;0;FALSE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
masaqin;Masaqin;502716754;1,14934E+18;/masaqin/status/1149339215076847616;11/07/19 15.26;1562858797;@FattaAhmadan mungkin kampus saya salah dlm berijtihad;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1132097486456147969"" dir=""ltr"" href=""/FattaAhmadan""><s>@</s><b>FattaAhmadan</b></a> mungkin kampus saya salah dlm berijtihad</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,14931E+18;[{'screen_name': 'rachajulian_', 'user_id': '1628055704'}, {'screen_name': 'UMMcampus', 'user_id': '154072765'}]
;;;;;;;;;;;;;;;;;;;;
rachajulian_;Racha Chairurrizal;1628055704;1,14931E+18;/rachajulian_/status/1149314480683155456;11/07/19 13.48;1562852900;"@UMMcampus
@masaqin :)https://twitter.com/FattaAhmadan/status/1149283069750202368 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""154072765"" dir=""ltr"" href=""/UMMcampus""><s>@</s><b><strong>UMMcampus</strong></b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""502716754"" dir=""ltr"" href=""/masaqin""><s>@</s><b>masaqin</b></a> :)<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/FattaAhmadan/status/1149283069750202368"" dir=""ltr"" href=""https://t.co/CoAU9OmboN"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/FattaAhmadan/status/1149283069750202368""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/FattaAhmadan/s</span><span class=""invisible"">tatus/1149283069750202368</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/FattaAhmadan/status/1149283069750202368'];[];FALSE;[];;0;0;1;TRUE;FALSE;;[]
;;;;;;;;;;;;;;;;;;;;
byoga19;kang riset;477810683;1,14928E+18;/byoga19/status/1149282379141267456;11/07/19 11.40;1562845246;"Kantin asri?
Danau e?
Parkirane?
Gkb1 ne?
Gkb2 ne?
Gkb3 ne?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tr"">Kantin asri?
Danau e?
Parkirane?
Gkb1 ne?
Gkb2 ne?
Gkb3 ne?</p>";[];[];FALSE;[];;1;0;1;TRUE;TRUE;1,14859E+18;[{'screen_name': 'novitahk_', 'user_id': '231716805'}, {'screen_name': 'UMMcampus', 'user_id': '154072765'}]
;;;;;;;;;;;;;;;;;;;;
